Date,Cloud,RootEntity,HierarchyLevel1,HierarchyLevel2,HierarchyLevel3,Service,Category,UsageType,Cost (USD),Tags,Dimensions
2025-08-22,GCP,Org-789,Folder-GenAI,Proj-3003,SKU-Infra,BigQuery,Infra Spend,Preemptible,2384.81,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1307'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-22,GCP,Org-789,Folder-Security,Proj-3002,SKU-NLP,Vertex AI,AI Spend,OnDemand,1897.31,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1463'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-22,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-NLP,Vertex AI,AI Spend,Reserved,2717.21,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1641'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-22,GCP,Org-789,Folder-Data,Proj-3001,SKU-NLP,Vertex AI,AI Spend,OnDemand,2172.35,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1262'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-08-22,GCP,Org-789,Folder-Data,Proj-3004,SKU-NLP,TPUs,AI Spend,OnDemand,1931.0,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1534'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-08-22,GCP,Org-789,Folder-GenAI,Proj-3005,SKU-Infra,TPUs,AI Spend,Preemptible,2914.51,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1178'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-08-22,GCP,Org-789,Folder-Security,Proj-3004,SKU-Infra,TPUs,AI Spend,OnDemand,733.46,"{'env': 'test', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1180'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-23,AWS,Org-Root-123,OU-Research,Acc-1007,TagGroup-Prod,EC2,Infra Spend,Reserved,492.12,"{'env': 'prod', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1576'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1004,TagGroup-Test,EC2,Infra Spend,OnDemand,2178.47,"{'env': 'prod', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1470'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-08-23,AWS,Org-Root-123,OU-Research,Acc-1009,TagGroup-Test,EC2,Infra Spend,Reserved,1531.36,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1040'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1007,TagGroup-Prod,S3,Infra Spend,Spot,728.07,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1332'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,AWS,Org-Root-123,OU-Finance,Acc-1005,TagGroup-Test,S3,Infra Spend,Spot,651.57,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1715'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-08-23,AWS,Org-Root-123,OU-Finance,Acc-1008,TagGroup-Test,S3,Infra Spend,Preemptible,2708.7,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1113'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-23,AWS,Org-Root-123,OU-Finance,Acc-1003,TagGroup-Test,RDS,Infra Spend,Reserved,601.88,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1656'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1009,TagGroup-Test,RDS,Infra Spend,Reserved,806.88,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1981'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-23,AWS,Org-Root-123,OU-Research,Acc-1002,TagGroup-Test,RDS,Infra Spend,Preemptible,2443.45,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1859'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1006,TagGroup-Test,SageMaker,AI Spend,Reserved,264.3,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1763'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Dev,SageMaker,AI Spend,OnDemand,2965.62,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1917'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1007,TagGroup-Test,SageMaker,AI Spend,Reserved,1088.18,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1059'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1004,TagGroup-Test,Bedrock,GenAI Spend,Preemptible,2445.92,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1505'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-23,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Test,Bedrock,GenAI Spend,Reserved,736.24,"{'env': 'prod', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1447'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-08-23,AWS,Org-Root-123,OU-Finance,Acc-1003,TagGroup-Test,Bedrock,GenAI Spend,Preemptible,1452.89,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1084'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2006,RG-Prod,VMs,Infra Spend,Preemptible,1289.79,"{'env': 'test', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1657'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-23,Azure,Tenant-456,Mgmt-AI,Sub-2007,RG-GenAI,VMs,Infra Spend,OnDemand,673.53,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1546'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,Azure,Tenant-456,Mgmt-AI,Sub-2002,RG-Prod,VMs,Infra Spend,Spot,413.02,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1518'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,Azure,Tenant-456,Mgmt-Cloud,Sub-2005,RG-Prod,Blob Storage,Infra Spend,Spot,1335.29,"{'env': 'prod', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1181'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2005,RG-ML,Blob Storage,Infra Spend,Reserved,1124.77,"{'env': 'dev', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1633'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2008,RG-ML,Blob Storage,Infra Spend,Preemptible,765.48,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1121'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2005,RG-Prod,SQL DB,Infra Spend,Reserved,1428.86,"{'env': 'prod', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1654'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2010,RG-Prod,SQL DB,Infra Spend,Reserved,274.77,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1180'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-08-23,Azure,Tenant-456,Mgmt-AI,Sub-2005,RG-Prod,SQL DB,Infra Spend,Spot,2978.72,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1339'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2008,RG-Prod,AzureML,AI Spend,Spot,1432.63,"{'env': 'dev', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1125'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-08-23,Azure,Tenant-456,Mgmt-Cloud,Sub-2006,RG-GenAI,AzureML,AI Spend,Preemptible,876.5,"{'env': 'dev', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1418'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2002,RG-ML,AzureML,AI Spend,OnDemand,1592.87,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1987'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2010,RG-Prod,Azure OpenAI,GenAI Spend,Spot,1610.93,"{'env': 'dev', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1596'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-23,Azure,Tenant-456,Mgmt-FinOps,Sub-2007,RG-ML,Azure OpenAI,GenAI Spend,Spot,478.64,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1876'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-23,Azure,Tenant-456,Mgmt-Cloud,Sub-2007,RG-GenAI,Azure OpenAI,GenAI Spend,Preemptible,563.82,"{'env': 'dev', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1589'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3001,SKU-NLP,GCE,Infra Spend,OnDemand,2014.79,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1988'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-Security,Proj-3007,SKU-Analytics,GCE,Infra Spend,Preemptible,735.52,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1608'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3007,SKU-Infra,GCE,Infra Spend,OnDemand,815.1,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1486'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3001,SKU-Analytics,GCS,Infra Spend,Spot,2522.77,"{'env': 'prod', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1846'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3006,SKU-Analytics,GCS,Infra Spend,Preemptible,828.83,"{'env': 'dev', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1543'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-23,GCP,Org-789,Folder-Data,Proj-3010,SKU-Infra,GCS,Infra Spend,Reserved,2968.94,"{'env': 'dev', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1317'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-Security,Proj-3006,SKU-Analytics,BigQuery,Infra Spend,Reserved,1258.04,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1307'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3004,SKU-NLP,BigQuery,Infra Spend,Preemptible,1105.07,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1777'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-Data,Proj-3010,SKU-Infra,BigQuery,Infra Spend,Reserved,2503.03,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1842'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-Analytics,Vertex AI,AI Spend,OnDemand,261.43,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1081'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-23,GCP,Org-789,Folder-Data,Proj-3006,SKU-NLP,Vertex AI,AI Spend,Reserved,2065.5,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1314'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3007,SKU-NLP,Vertex AI,AI Spend,OnDemand,760.75,"{'env': 'prod', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1332'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3005,SKU-Analytics,TPUs,AI Spend,Preemptible,107.21,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1376'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-08-23,GCP,Org-789,Folder-Security,Proj-3004,SKU-Analytics,TPUs,AI Spend,Spot,487.26,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1751'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-08-23,GCP,Org-789,Folder-GenAI,Proj-3002,SKU-Analytics,TPUs,AI Spend,Preemptible,58.94,"{'env': 'test', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1889'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,AWS,Org-Root-123,OU-Finance,Acc-1010,TagGroup-Prod,EC2,Infra Spend,Spot,1823.56,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1530'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Research,Acc-1005,TagGroup-Prod,EC2,Infra Spend,Spot,944.59,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1323'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1002,TagGroup-Prod,EC2,Infra Spend,OnDemand,1367.92,"{'env': 'dev', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1229'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1007,TagGroup-Prod,S3,Infra Spend,Spot,686.65,"{'env': 'test', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1419'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1007,TagGroup-Dev,S3,Infra Spend,Preemptible,1510.19,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1240'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-08-24,AWS,Org-Root-123,OU-Research,Acc-1008,TagGroup-Test,S3,Infra Spend,Preemptible,565.96,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1119'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1009,TagGroup-Test,RDS,Infra Spend,Spot,852.27,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1385'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1001,TagGroup-Dev,RDS,Infra Spend,Spot,2376.24,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1786'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,AWS,Org-Root-123,OU-Research,Acc-1003,TagGroup-Dev,RDS,Infra Spend,Preemptible,1706.58,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1059'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1008,TagGroup-Test,SageMaker,AI Spend,Spot,307.97,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1745'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1009,TagGroup-Prod,SageMaker,AI Spend,Reserved,1568.15,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1065'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Prod,Acc-1005,TagGroup-Prod,SageMaker,AI Spend,Reserved,643.93,"{'env': 'test', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1105'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-08-24,AWS,Org-Root-123,OU-Finance,Acc-1009,TagGroup-Dev,Bedrock,GenAI Spend,Spot,2408.47,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1954'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Research,Acc-1004,TagGroup-Test,Bedrock,GenAI Spend,OnDemand,2237.13,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1112'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-24,AWS,Org-Root-123,OU-Research,Acc-1002,TagGroup-Dev,Bedrock,GenAI Spend,Reserved,2535.97,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1977'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-08-24,Azure,Tenant-456,Mgmt-FinOps,Sub-2008,RG-Prod,VMs,Infra Spend,Reserved,2115.19,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1188'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-08-24,Azure,Tenant-456,Mgmt-Cloud,Sub-2001,RG-GenAI,VMs,Infra Spend,OnDemand,1815.39,"{'env': 'prod', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1323'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-08-24,Azure,Tenant-456,Mgmt-Cloud,Sub-2004,RG-Prod,VMs,Infra Spend,Preemptible,122.22,"{'env': 'test', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1022'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-08-24,Azure,Tenant-456,Mgmt-Cloud,Sub-2003,RG-GenAI,Blob Storage,Infra Spend,Preemptible,507.43,"{'env': 'dev', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1221'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-24,Azure,Tenant-456,Mgmt-FinOps,Sub-2010,RG-ML,Blob Storage,Infra Spend,OnDemand,2405.38,"{'env': 'prod', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1663'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-GenAI,Blob Storage,Infra Spend,Reserved,592.63,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1310'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2004,RG-ML,SQL DB,Infra Spend,Reserved,1120.37,"{'env': 'dev', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1368'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-24,Azure,Tenant-456,Mgmt-FinOps,Sub-2007,RG-Prod,SQL DB,Infra Spend,Reserved,1137.87,"{'env': 'prod', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1566'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-GenAI,SQL DB,Infra Spend,Spot,346.17,"{'env': 'test', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1959'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-24,Azure,Tenant-456,Mgmt-FinOps,Sub-2003,RG-GenAI,AzureML,AI Spend,Spot,1147.96,"{'env': 'test', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1885'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-08-24,Azure,Tenant-456,Mgmt-Cloud,Sub-2004,RG-ML,AzureML,AI Spend,Reserved,1683.52,"{'env': 'prod', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1560'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2008,RG-ML,AzureML,AI Spend,Reserved,50.22,"{'env': 'prod', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1772'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2003,RG-ML,Azure OpenAI,GenAI Spend,Preemptible,202.39,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1770'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2009,RG-Prod,Azure OpenAI,GenAI Spend,OnDemand,2560.1,"{'env': 'dev', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1405'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-08-24,Azure,Tenant-456,Mgmt-AI,Sub-2001,RG-Prod,Azure OpenAI,GenAI Spend,Spot,729.56,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1059'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-08-24,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-Infra,GCE,Infra Spend,Preemptible,55.09,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1305'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-08-24,GCP,Org-789,Folder-GenAI,Proj-3007,SKU-NLP,GCE,Infra Spend,Preemptible,1090.82,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1425'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-Infra,GCE,Infra Spend,Reserved,422.43,"{'env': 'prod', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1085'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-08-24,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-Analytics,GCS,Infra Spend,OnDemand,889.74,"{'env': 'prod', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1141'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-08-24,GCP,Org-789,Folder-Security,Proj-3008,SKU-Infra,GCS,Infra Spend,Spot,2328.35,"{'env': 'test', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1047'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-08-24,GCP,Org-789,Folder-GenAI,Proj-3005,SKU-Analytics,GCS,Infra Spend,OnDemand,2917.38,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1921'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
